Year,Month_short,dom/intl,ABT,AHB,AJF,AQI,BHH,DMM,DWD,EAM,EJH,ELQ,GIZ,HAS,HOF,JED,MED,NUM,RAE,RAH,RGB,RUH,SHW,TIF,TUI,TUU,ULH,URY,WAE,YNB
2018.0,Jun,international,0.0,44418.0,9886.0,0.0,0.0,421264.0,0.0,0.0,0.0,62991.0,17436.0,15934.0,4451.0,1857772.0,373232.0,0.0,4.0,0.0,0.0,1064753.0,0.0,41748.0,0.0,17140.0,0.0,0.0,0.0,30622.0
2018.0,Jul,Domestic,48209.0,421590.0,43409.0,26439.0,43539.0,490591.0,2932.0,12.0,5362.0,96379.0,229120.0,104593.0,13231.0,1166754.0,212845.0,0.0,27039.0,8113.0,9.0,1411649.0,23440.0,76031.0,10091.0,120590.0,2171.0,22776.0,13453.0,39372.0
2018.0,Jul,international,0.0,60062.0,13241.0,0.0,0.0,499616.0,0.0,15.0,0.0,95881.0,22540.0,21803.0,4510.0,1630647.0,539876.0,0.0,0.0,0.0,0.0,1311455.0,0.0,46007.0,0.0,17512.0,0.0,0.0,0.0,23576.0
2018.0,Aug,Domestic,46045.0,396800.0,40366.0,26656.0,41731.0,479476.0,3446.0,55.0,5352.0,81029.0,214856.0,97354.0,14431.0,1129238.0,213665.0,0.0,27658.0,9220.0,0.0,1288950.0,27388.0,69357.0,10287.0,95943.0,2614.0,24522.0,13478.0,35501.0
2018.0,Aug,international,0.0,58957.0,13978.0,0.0,0.0,533090.0,0.0,18.0,0.0,95039.0,20957.0,21901.0,4849.0,2401976.0,573967.0,0.0,24.0,0.0,0.0,1303199.0,7.0,43400.0,0.0,19789.0,0.0,0.0,0.0,32332.0
2018.0,Sep,Domestic,36038.0,306689.0,37006.0,24617.0,36806.0,409525.0,2652.0,33.0,3786.0,71160.0,188143.0,83187.0,10619.0,987650.0,187930.0,0.0,25591.0,8033.0,0.0,1164785.0,23261.0,58195.0,8421.0,95920.0,2232.0,20584.0,12566.0,35456.0
2018.0,Sep,international,0.0,39089.0,9186.0,0.0,0.0,396668.0,0.0,36.0,2.0,57425.0,13919.0,16434.0,1500.0,1759015.0,652087.0,0.0,0.0,0.0,0.0,1026757.0,0.0,33805.0,0.0,15031.0,0.0,0.0,0.0,17003.0
2018.0,Oct,Domestic,36294.0,318902.0,41704.0,25203.0,37768.0,460346.0,2889.0,102.0,4685.0,81650.0,197153.0,88948.0,11673.0,1116391.0,208380.0,0.0,27913.0,7539.0,27.0,1330264.0,23637.0,61734.0,8277.0,121941.0,2715.0,19119.0,13413.0,39028.0
2018.0,Oct,international,0.0,33325.0,6746.0,0.0,0.0,352372.0,0.0,18.0,0.0,45804.0,12682.0,12081.0,0.0,1407287.0,185889.0,0.0,0.0,0.0,0.0,955459.0,0.0,27847.0,0.0,11196.0,2.0,0.0,0.0,11279.0
2018.0,Nov,Domestic,34915.0,300191.0,37339.0,23628.0,35784.0,468835.0,2782.0,58.0,4275.0,72540.0,187336.0,78264.0,12728.0,1033769.0,203542.0,0.0,27390.0,7407.0,0.0,1230259.0,23231.0,56325.0,10055.0,115595.0,3133.0,19560.0,12275.0,37124.0
2018.0,Nov,international,0.0,34243.0,6161.0,0.0,0.0,368707.0,0.0,0.0,0.0,38374.0,10307.0,10777.0,2.0,1683983.0,331890.0,0.0,0.0,0.0,0.0,900624.0,0.0,24632.0,0.0,11360.0,0.0,0.0,0.0,10166.0
2018.0,Dec,Domestic,38717.0,334520.0,40849.0,28608.0,38926.0,510555.0,3230.0,80.0,5414.0,78642.0,217926.0,88004.0,12398.0,1150392.0,226859.0,0.0,29454.0,8726.0,11.0,1381843.0,24060.0,64994.0,9193.0,127929.0,4553.0,21849.0,13159.0,41394.0
2018.0,Dec,international,0.0,36389.0,7970.0,0.0,0.0,414505.0,0.0,9.0,0.0,43091.0,11767.0,10981.0,19.0,2052266.0,469240.0,0.0,0.0,0.0,0.0,1044985.0,0.0,26894.0,0.0,12999.0,300.0,0.0,0.0,22985.0
2019.0,Jan,Domestic,38178.0,325970.0,38867.0,28626.0,37714.0,495050.0,3081.0,43.0,5566.0,74483.0,214221.0,90514.0,11059.0,1071400.0,214097.0,0.0,29489.0,8559.0,0.0,1356071.0,22769.0,61607.0,8807.0,123598.0,8563.0,19750.0,12774.0,39065.0
2019.0,Jan,international,0.0,40081.0,8526.0,0.0,0.0,420292.0,0.0,18.0,0.0,51071.0,14544.0,13558.0,13.0,2063955.0,454876.0,0.0,0.0,0.0,0.0,1023050.0,0.0,31117.0,0.0,15268.0,892.0,0.0,0.0,29168.0
2019.0,Feb,Domestic,31510.0,289806.0,35507.0,23895.0,34178.0,437236.0,2466.0,46.0,4290.0,66511.0,187337.0,75589.0,10072.0,970117.0,190962.0,0.0,25865.0,7267.0,1.0,1208139.0,19064.0,51320.0,7255.0,114380.0,11045.0,16101.0,11459.0,33191.0
2019.0,Feb,international,0.0,32602.0,6948.0,0.0,0.0,343658.0,0.0,0.0,0.0,41056.0,10709.0,10237.0,6.0,1863083.0,440570.0,0.0,16.0,0.0,0.0,840489.0,117.0,21945.0,0.0,12322.0,967.0,0.0,0.0,22203.0
2019.0,Mar,Domestic,38184.0,356516.0,42075.0,26808.0,39690.0,571147.0,3312.0,304.0,5458.0,81729.0,229100.0,94746.0,12111.0,1197073.0,232992.0,0.0,33203.0,9134.0,0.0,1456127.0,22091.0,64049.0,9132.0,141200.0,3459.0,20519.0,12796.0,40962.0
2019.0,Mar,international,0.0,36289.0,7998.0,0.0,0.0,402544.0,0.0,0.0,0.0,47369.0,11325.0,12189.0,1896.0,2086803.0,536737.0,0.0,4.0,0.0,0.0,974434.0,0.0,23298.0,0.0,13624.0,4.0,0.0,0.0,22355.0
2019.0,Apr,Domestic,35160.0,349205.0,38435.0,27046.0,38524.0,528562.0,2576.0,157.0,4912.0,71953.0,226849.0,93065.0,10736.0,1127567.0,224921.0,0.0,29558.0,6951.0,32.0,1393176.0,22096.0,61326.0,8278.0,136654.0,2677.0,21122.0,11994.0,37638.0
2019.0,Apr,international,0.0,37436.0,9120.0,0.0,0.0,393312.0,0.0,0.0,0.0,49827.0,10707.0,12511.0,3883.0,2199974.0,487014.0,0.0,0.0,0.0,0.0,1005210.0,0.0,28634.0,0.0,13523.0,0.0,0.0,0.0,23194.0
2019.0,May,Domestic,33279.0,341760.0,37871.0,27029.0,36295.0,551002.0,3192.0,20724.0,5764.0,83633.0,224437.0,88494.0,13731.0,1412491.0,229972.0,0.0,27795.0,7190.0,13.0,1451002.0,21039.0,83654.0,9548.0,139519.0,3008.0,20742.0,11813.0,31754.0
2019.0,May,international,0.0,34410.0,9035.0,0.0,0.0,373378.0,0.0,0.0,0.0,44631.0,11707.0,12336.0,2051.0,2154397.0,555472.0,0.0,0.0,0.0,0.0,900654.0,0.0,43080.0,0.0,11608.0,0.0,0.0,0.0,23436.0
2019.0,Jun,Domestic,42939.0,379500.0,35296.0,25679.0,42823.0,557462.0,3732.0,26563.0,5525.0,93106.0,236509.0,74462.0,11580.0,1253776.0,224581.0,274.0,28646.0,7956.0,0.0,1456466.0,21661.0,74293.0,8665.0,139035.0,3727.0,20811.0,11928.0,34092.0
2019.0,Jun,international,0.0,43801.0,13780.0,0.0,0.0,443917.0,0.0,0.0,0.0,76992.0,18911.0,18721.0,3649.0,1963996.0,332056.0,0.0,6.0,0.0,0.0,1158527.0,0.0,40994.0,0.0,22046.0,0.0,0.0,0.0,23771.0
2019.0,Jul,Domestic,47158.0,366935.0,43843.0,27223.0,48348.0,571341.0,2948.0,26267.0,5254.0,98906.0,250715.0,76603.0,11937.0,1262383.0,210780.0,509.0,29958.0,7031.0,0.0,1503133.0,23802.0,80966.0,9421.0,154383.0,3172.0,22927.0,13228.0,37766.0
2019.0,Jul,international,0.0,47841.0,14857.0,0.0,0.0,478386.0,0.0,0.0,0.0,89741.0,18444.0,19076.0,3410.0,1897329.0,745432.0,0.0,5.0,0.0,0.0,1294478.0,7.0,35531.0,0.0,23219.0,0.0,9.0,0.0,18516.0
2019.0,Aug,Domestic,40693.0,342662.0,39134.0,27101.0,43654.0,547525.0,4340.0,26554.0,5599.0,88741.0,230160.0,69977.0,13759.0,1221280.0,217118.0,2064.0,28592.0,8407.0,10.0,1360057.0,26858.0,80325.0,10039.0,138155.0,3943.0,21975.0,12670.0,35358.0
2019.0,Aug,international,0.0,47686.0,14099.0,0.0,0.0,487955.0,0.0,0.0,1.0,79670.0,13613.0,20476.0,3251.0,2520400.0,627706.0,0.0,0.0,0.0,0.0,1274336.0,0.0,36219.0,0.0,20686.0,0.0,0.0,0.0,23221.0
2019.0,Sep,Domestic,33470.0,298547.0,38668.0,27113.0,37755.0,494208.0,2781.0,26317.0,4354.0,81365.0,213388.0,63736.0,11074.0,1148698.0,199711.0,361.0,27015.0,6948.0,20.0,1328608.0,22453.0,61422.0,7759.0,126900.0,3403.0,19487.0,12745.0,34375.0
2019.0,Sep,international,0.0,38750.0,10945.0,0.0,0.0,385043.0,0.0,0.0,0.0,54215.0,8529.0,13547.0,1642.0,1348220.0,456856.0,0.0,37.0,0.0,0.0,993739.0,0.0,26930.0,0.0,15144.0,4.0,0.0,0.0,12234.0
2019.0,Oct,Domestic,33381.0,284350.0,42357.0,28312.0,39383.0,506971.0,3328.0,28333.0,4303.0,85959.0,222021.0,58400.0,16339.0,1178322.0,213164.0,891.0,28561.0,7010.0,0.0,1395471.0,22410.0,62780.0,8671.0,131299.0,4745.0,19175.0,13309.0,36844.0
2019.0,Oct,international,0.0,29412.0,8832.0,0.0,0.0,359215.0,0.0,0.0,0.0,46032.0,9325.0,10781.0,1595.0,1468892.0,244586.0,0.0,0.0,0.0,0.0,945115.0,0.0,24810.0,0.0,12613.0,6.0,0.0,0.0,11431.0
2019.0,Nov,Domestic,34074.0,290458.0,41544.0,26593.0,39612.0,514462.0,3549.0,27250.0,4476.0,77943.0,227137.0,61570.0,17252.0,1145079.0,216773.0,683.0,28674.0,7591.0,0.0,1356117.0,17351.0,64287.0,8536.0,133698.0,5127.0,20276.0,13942.0,39539.0
2019.0,Nov,international,0.0,27738.0,8467.0,0.0,0.0,367775.0,0.0,0.0,0.0,46941.0,7837.0,11685.0,1784.0,1701757.0,373154.0,0.0,0.0,0.0,0.0,963058.0,0.0,21326.0,0.0,13298.0,16.0,0.0,0.0,10923.0
2019.0,Dec,Domestic,33575.0,297555.0,39811.0,26466.0,38100.0,545958.0,2452.0,29468.0,4606.0,73761.0,229390.0,65917.0,15646.0,1185872.0,225091.0,529.0,28340.0,6713.0,1.0,1410254.0,18176.0,67878.0,8567.0,122178.0,6256.0,20100.0,12920.0,42726.0
2019.0,Dec,international,0.0,28843.0,9328.0,0.0,0.0,391984.0,0.0,0.0,0.0,47068.0,9897.0,10279.0,1123.0,2127143.0,529352.0,0.0,0.0,0.0,0.0,1036527.0,0.0,26455.0,0.0,12610.0,124.0,0.0,0.0,32900.0
2020.0,Jan,Domestic,40024.0,316772.0,44107.0,29439.0,45122.0,623705.0,3915.0,44160.0,5190.0,85649.0,251149.0,72390.0,17534.0,1355345.0,240897.0,698.0,30440.0,10487.0,0.0,1551456.0,19495.0,84282.0,10431.0,138589.0,12322.0,22761.0,14440.0,48815.0
2020.0,Jan,international,0.0,28889.0,11464.0,0.0,0.0,444836.0,0.0,0.0,0.0,63945.0,12884.0,12704.0,1843.0,2311312.0,569507.0,0.0,0.0,0.0,0.0,1181084.0,0.0,34051.0,0.0,13262.0,1484.0,0.0,0.0,41258.0
2020.0,Feb,Domestic,29786.0,271827.0,38265.0,24681.0,35698.0,498903.0,2801.0,33544.0,3706.0,66736.0,208116.0,62216.0,15261.0,1067031.0,194992.0,872.0,28688.0,8117.0,0.0,1282024.0,15410.0,62965.0,7768.0,115755.0,10633.0,19037.0,11748.0,41463.0
2020.0,Feb,international,0.0,24660.0,9203.0,0.0,0.0,356008.0,0.0,0.0,0.0,49619.0,11782.0,12045.0,1610.0,1899999.0,515998.0,0.0,2.0,0.0,0.0,932405.0,0.0,20553.0,0.0,10981.0,365.0,0.0,0.0,29987.0
2020.0,Mar,Domestic,18474.0,178123.0,21713.0,13327.0,21625.0,266865.0,1049.0,25300.0,2635.0,35389.0,139229.0,34293.0,8412.0,562267.0,95621.0,573.0,16627.0,4772.0,4.0,724751.0,14162.0,36609.0,4894.0,81007.0,4360.0,11808.0,6298.0,21692.0
2020.0,Mar,international,0.0,6960.0,2316.0,0.0,0.0,134395.0,0.0,0.0,0.0,11755.0,2723.0,3703.0,128.0,577794.0,94059.0,0.0,0.0,0.0,0.0,355666.0,0.0,5735.0,0.0,3085.0,66.0,0.0,0.0,5465.0
2020.0,Apr,Domestic,0.0,490.0,0.0,0.0,0.0,6130.0,0.0,456.0,31.0,228.0,1989.0,38.0,2184.0,1261.0,4.0,329.0,184.0,0.0,0.0,2104.0,1958.0,104.0,7.0,23.0,0.0,49.0,104.0,6.0
2020.0,Apr,international,0.0,142.0,0.0,0.0,0.0,5575.0,0.0,24.0,0.0,191.0,0.0,325.0,0.0,14288.0,595.0,0.0,0.0,0.0,0.0,14735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,May,Domestic,0.0,1557.0,0.0,112.0,3.0,11339.0,0.0,463.0,0.0,184.0,2880.0,335.0,2440.0,9530.0,228.0,692.0,189.0,0.0,0.0,10347.0,2055.0,114.0,40.0,158.0,82.0,206.0,104.0,69.0
2020.0,May,international,0.0,253.0,0.0,0.0,0.0,8463.0,0.0,0.0,0.0,442.0,0.0,243.0,0.0,28238.0,942.0,2.0,0.0,0.0,0.0,26166.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0
2020.0,Jun,Domestic,7153.0,62925.0,5244.0,159.0,4632.0,89956.0,0.0,14827.0,0.0,4178.0,49873.0,5940.0,4336.0,174824.0,24902.0,95.0,5285.0,0.0,0.0,228465.0,3519.0,7834.0,279.0,25922.0,528.0,37.0,104.0,1003.0
2020.0,Jun,international,0.0,2275.0,1599.0,0.0,0.0,32111.0,0.0,0.0,0.0,3835.0,378.0,814.0,100.0,80273.0,6348.0,1.0,0.0,0.0,0.0,79113.0,0.0,1827.0,0.0,2830.0,0.0,0.0,0.0,1860.0
2020.0,Jul,Domestic,17474.0,128533.0,9095.0,3820.0,9891.0,152392.0,73.0,21446.0,1053.0,9845.0,85109.0,8360.0,5646.0,334374.0,46878.0,111.0,9848.0,2194.0,0.0,440399.0,6149.0,24095.0,2309.0,46918.0,1609.0,4802.0,2230.0,5080.0
2020.0,Jul,international,0.0,3225.0,1369.0,0.0,3.0,59154.0,0.0,0.0,0.0,4983.0,348.0,1248.0,6.0,121748.0,9646.0,27.0,0.0,0.0,0.0,121943.0,0.0,2234.0,0.0,1921.0,0.0,0.0,0.0,1643.0
2020.0,Aug,Domestic,19185.0,155066.0,12892.0,4847.0,12403.0,185308.0,0.0,26677.0,1406.0,12699.0,100462.0,12879.0,7113.0,420495.0,60186.0,359.0,13646.0,2857.0,0.0,566075.0,8953.0,36207.0,2653.0,56566.0,2071.0,5543.0,2695.0,5339.0
2020.0,Aug,international,0.0,3041.0,1732.0,0.0,0.0,44935.0,0.0,0.0,0.0,3992.0,980.0,899.0,13.0,94913.0,5774.0,3.0,0.0,0.0,0.0,105809.0,0.0,1814.0,0.0,1985.0,0.0,0.0,0.0,922.0
2020.0,Sep,Domestic,15374.0,148543.0,19804.0,5759.0,15003.0,188783.0,0.0,26468.0,1448.0,11531.0,104057.0,20600.0,6983.0,442268.0,60907.0,365.0,17064.0,3055.0,0.0,603739.0,9177.0,28441.0,3077.0,57772.0,2043.0,8063.0,2978.0,6726.0
2020.0,Sep,international,0.0,1294.0,1662.0,0.0,6.0,72647.0,0.0,0.0,0.0,3008.0,88.0,672.0,0.0,198242.0,15977.0,36.0,0.0,0.0,0.0,179990.0,0.0,190.0,0.0,2118.0,20.0,0.0,0.0,330.0
2020.0,Oct,Domestic,16146.0,168006.0,21805.0,7717.0,16498.0,214645.0,0.0,30872.0,1640.0,14900.0,115821.0,28515.0,7839.0,501198.0,74252.0,245.0,18577.0,3232.0,12.0,688279.0,11079.0,34394.0,3311.0,68812.0,3743.0,8722.0,3116.0,7960.0
2020.0,Oct,international,0.0,4778.0,4525.0,0.0,0.0,123793.0,0.0,0.0,1.0,12676.0,2382.0,1631.0,14.0,317374.0,24482.0,2.0,0.0,0.0,0.0,268984.0,0.0,3655.0,0.0,6367.0,8.0,0.0,0.0,0.0
2020.0,Nov,Domestic,18721.0,159522.0,23329.0,11342.0,17147.0,231205.0,617.0,38682.0,1502.0,29803.0,120484.0,31029.0,7188.0,544066.0,79820.0,509.0,19594.0,3540.0,1.0,727722.0,10973.0,33651.0,4013.0,71588.0,4006.0,10185.0,4747.0,13226.0
2020.0,Nov,international,0.0,11773.0,4978.0,0.0,0.0,126339.0,0.0,0.0,1.0,15082.0,4582.0,3794.0,26.0,279140.0,22022.0,82.0,0.0,0.0,0.0,270595.0,0.0,6852.0,0.0,6983.0,7.0,0.0,0.0,461.0
2020.0,Dec,Domestic,19671.0,170842.0,25794.0,11235.0,19778.0,254201.0,818.0,41875.0,2593.0,31886.0,131035.0,32594.0,7904.0,607131.0,87567.0,60.0,21462.0,4341.0,10.0,791863.0,11814.0,35481.0,4510.0,76537.0,5394.0,12567.0,5084.0,13911.0
2020.0,Dec,international,0.0,0.0,2254.0,0.0,0.0,106086.0,0.0,0.0,0.0,5389.0,1286.0,2328.0,87.0,244300.0,16301.0,0.0,0.0,0.0,0.0,250075.0,0.0,2214.0,0.0,2058.0,37.0,0.0,0.0,0.0
2021.0,Jan,Domestic,18786.0,189246.0,29468.0,14369.0,26939.0,313163.0,1177.0,44559.0,3287.0,38895.0,144075.0,39315.0,7923.0,733217.0,106697.0,114.0,23213.0,4562.0,2.0,904129.0,12914.0,40210.0,4694.0,87602.0,4478.0,15228.0,5815.0,15972.0
2021.0,Jan,international,0.0,2927.0,4019.0,0.0,0.0,163146.0,0.0,0.0,0.0,7202.0,2745.0,2800.0,12.0,378402.0,23894.0,0.0,0.0,0.0,0.0,415435.0,0.0,2950.0,0.0,4092.0,66.0,0.0,0.0,414.0
2021.0,Feb,Domestic,13546.0,144802.0,23683.0,10588.0,18223.0,230295.0,591.0,36444.0,2187.0,26175.0,114933.0,29786.0,7131.0,529879.0,78784.0,142.0,17697.0,3857.0,0.0,677347.0,10394.0,28720.0,3895.0,68716.0,4949.0,11058.0,4621.0,12354.0
2021.0,Feb,international,0.0,1902.0,1112.0,0.0,0.0,97656.0,0.0,0.0,0.0,4003.0,812.0,1154.0,0.0,218415.0,11299.0,0.0,0.0,0.0,0.0,265800.0,0.0,1147.0,0.0,1562.0,10.0,0.0,0.0,0.0
2021.0,Mar,Domestic,17022.0,173876.0,28941.0,13215.0,21347.0,271794.0,636.0,40885.0,2745.0,30474.0,136389.0,31537.0,8341.0,626549.0,97396.0,108.0,20868.0,4539.0,2.0,811268.0,12301.0,35420.0,4719.0,78110.0,7431.0,13976.0,5112.0,14840.0
2021.0,Mar,international,0.0,1802.0,1258.0,0.0,0.0,102249.0,0.0,0.0,0.0,4730.0,557.0,981.0,425.0,214444.0,9469.0,0.0,0.0,0.0,0.0,266788.0,0.0,821.0,0.0,1281.0,27.0,0.0,0.0,34.0
2021.0,Apr,Domestic,12966.0,153194.0,23565.0,12146.0,18595.0,253095.0,832.0,32669.0,2478.0,31078.0,117709.0,26020.0,7977.0,640764.0,82281.0,56.0,14646.0,3686.0,11.0,739169.0,11895.0,30744.0,4521.0,65694.0,4741.0,9810.0,4364.0,12380.0
2021.0,Apr,international,0.0,2050.0,2090.0,0.0,0.0,111343.0,0.0,0.0,0.0,5286.0,512.0,956.0,0.0,253401.0,12876.0,0.0,1.0,0.0,0.0,275853.0,0.0,1242.0,0.0,2699.0,83.0,0.0,0.0,1013.0
2021.0,May,Domestic,18043.0,196447.0,24892.0,14721.0,24299.0,280864.0,1099.0,39147.0,2956.0,37885.0,129417.0,30344.0,8017.0,691715.0,98521.0,139.0,17685.0,5042.0,2.0,826366.0,13234.0,38473.0,4449.0,75520.0,3308.0,11539.0,4778.0,13416.0
2021.0,May,international,0.0,1686.0,1568.0,0.0,0.0,109595.0,0.0,0.0,0.0,5026.0,517.0,1473.0,390.0,279082.0,11641.0,0.0,0.0,0.0,0.0,295140.0,0.0,1553.0,0.0,2613.0,2.0,0.0,0.0,1042.0
2021.0,Jun,Domestic,26838.0,248273.0,29574.0,16130.0,28266.0,297860.0,914.0,35756.0,4289.0,37942.0,137738.0,36387.0,8311.0,678994.0,96005.0,293.0,20937.0,5865.0,6.0,909234.0,12794.0,46921.0,5269.0,82965.0,3263.0,14920.0,6041.0,16501.0
2021.0,Jun,international,0.0,2540.0,2410.0,0.0,0.0,138662.0,0.0,0.0,0.0,7451.0,615.0,1610.0,0.0,341383.0,20423.0,0.0,0.0,0.0,0.0,418271.0,0.0,2424.0,0.0,4225.0,0.0,0.0,0.0,1456.0
2021.0,Jul,Domestic,33535.0,248050.0,29129.0,16678.0,28061.0,315231.0,1414.0,41066.0,4098.0,39286.0,138626.0,37474.0,9334.0,713520.0,99602.0,122.0,20339.0,5354.0,0.0,897895.0,14483.0,48420.0,5322.0,91289.0,3306.0,16079.0,6160.0,16528.0
2021.0,Jul,international,0.0,3025.0,3421.0,0.0,0.0,156955.0,0.0,0.0,32.0,13440.0,673.0,1868.0,58.0,425451.0,16658.0,0.0,0.0,0.0,0.0,485549.0,0.0,3181.0,0.0,5136.0,0.0,0.0,0.0,2584.0
2021.0,Aug,Domestic,31917.0,259468.0,30292.0,17496.0,28282.0,332775.0,980.0,44160.0,3847.0,42003.0,148685.0,39760.0,10458.0,762341.0,95908.0,92.0,20898.0,5492.0,0.0,944300.0,15525.0,51191.0,5534.0,92349.0,3181.0,16450.0,6511.0,19551.0
2021.0,Aug,international,0.0,3374.0,4524.0,0.0,0.0,171778.0,0.0,0.0,0.0,15097.0,580.0,1824.0,73.0,424776.0,18403.0,0.0,0.0,0.0,0.0,490199.0,0.0,2927.0,0.0,2327.0,0.0,0.0,0.0,2841.0
2021.0,Sep,Domestic,23535.0,197591.0,28108.0,17862.0,25128.0,317197.0,842.0,42031.0,3480.0,42899.0,133812.0,36265.0,10141.0,718641.0,102344.0,147.0,20437.0,5133.0,4.0,887587.0,12894.0,40488.0,5023.0,87990.0,5146.0,14067.0,6285.0,18803.0
2021.0,Sep,international,0.0,4006.0,5063.0,0.0,0.0,230080.0,0.0,0.0,0.0,13204.0,945.0,2253.0,258.0,487240.0,40484.0,0.0,0.0,0.0,0.0,563730.0,0.0,3884.0,0.0,7253.0,0.0,0.0,0.0,2851.0
2021.0,Oct,Domestic,25542.0,227061.0,33298.0,19401.0,28200.0,353113.0,1086.0,52609.0,3570.0,51183.0,154454.0,45479.0,10921.0,834939.0,127361.0,1897.0,21663.0,5821.0,0.0,1031124.0,14797.0,49103.0,5497.0,101352.0,7414.0,16314.0,7280.0,21659.0
2021.0,Oct,international,0.0,2675.0,5998.0,0.0,0.0,270164.0,0.0,0.0,0.0,14721.0,686.0,2710.0,8.0,612238.0,83957.0,0.0,11.0,0.0,0.0,703765.0,10.0,4527.0,0.0,8873.0,180.0,0.0,0.0,3856.0
2021.0,Nov,Domestic,26247.0,245394.0,34464.0,19451.0,29449.0,397817.0,1203.0,58775.0,3561.0,52063.0,178141.0,48646.0,9258.0,951343.0,137687.0,1905.0,23750.0,6249.0,3.0,1170474.0,16754.0,58970.0,5158.0,113685.0,12548.0,17572.0,8725.0,25686.0
2021.0,Nov,international,0.0,1915.0,4558.0,0.0,0.0,290749.0,0.0,0.0,0.0,14292.0,873.0,3096.0,452.0,689128.0,106245.0,0.0,0.0,0.0,0.0,720257.0,15.0,4886.0,0.0,3792.0,356.0,0.0,0.0,3961.0
2021.0,Dec,Domestic,24425.0,271492.0,35797.0,18856.0,30296.0,432727.0,1294.0,62737.0,3783.0,53808.0,189515.0,50196.0,9542.0,1010947.0,150463.0,1427.0,25222.0,5204.0,85.0,1233609.0,16257.0,66515.0,6300.0,110312.0,17508.0,16412.0,8354.0,24744.0
2021.0,Dec,international,0.0,1853.0,6167.0,0.0,0.0,333091.0,0.0,0.0,30.0,15433.0,887.0,4033.0,6.0,900526.0,129581.0,0.0,0.0,0.0,0.0,822950.0,15.0,5425.0,0.0,6209.0,671.0,0.0,0.0,4826.0
2022.0,Jan,Domestic,23407.0,220705.0,34590.0,18188.0,31501.0,388343.0,1184.0,62673.0,3589.0,63719.0,194591.0,48903.0,3231.0,943263.0,141544.0,2404.0,21748.0,5855.0,0.0,1060638.0,15671.0,71145.0,4759.0,110516.0,19400.0,16165.0,8935.0,22317.0
2022.0,Jan,international,0.0,2567.0,5830.0,0.0,0.0,307457.0,0.0,0.0,0.0,13295.0,1163.0,3307.0,0.0,770002.0,134051.0,0.0,0.0,0.0,0.0,546456.0,0.0,5119.0,0.0,7041.0,2706.0,0.0,0.0,6736.0
2022.0,Feb,Domestic,7469.0,74034.0,10879.0,6686.0,10133.0,143539.0,395.0,17755.0,1451.0,21592.0,65695.0,14507.0,1117.0,281204.0,0.0,615.0,8446.0,2000.0,0.0,176666.0,4835.0,26260.0,2081.0,34597.0,6766.0,6152.0,2477.0,6723.0
2022.0,Feb,international,0.0,1265.0,1241.0,0.0,0.0,105684.0,0.0,0.0,0.0,4235.0,274.0,1146.0,0.0,219090.0,0.0,0.0,0.0,0.0,0.0,88395.0,0.0,1193.0,0.0,1257.0,318.0,0.0,0.0,1700.0
